qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
2hop__278022_71701,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.0,0.0,87.0,0.5,0.0
2hop__10122_18974,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,0.5,72.0,1.0,1.0
2hop__370564_71701,chunk_submod_96,chunk,submod,0.0,0.0,1.0,1.0,1.0,80.0,1.0,1.0
2hop__753260_71701,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.2561,0.5,82.0,1.0,1.0
2hop__631024_18974,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0
2hop__36747_18974,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.0,0.0,88.0,0.0,0.0
2hop__10017_18974,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
2hop__810411_159673,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6429,0.5,84.0,0.5,0.0
2hop__96062_159673,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.0,0.0,74.0,0.5,0.0
2hop__203985_524737,chunk_submod_96,chunk,submod,0.0,0.5714,0.0,0.6375,0.5,80.0,0.5,0.0
2hop__77832_159673,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5254,0.5,59.0,0.5,0.0
2hop__527400_159673,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.5938,0.5,64.0,0.5,0.0
2hop__766973_770570,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2442,0.5,86.0,0.5,0.0
2hop__13592_49388,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0
2hop__34495_85544,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__34495_49388,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__13592_85544,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0
2hop__506035_325512,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3977,0.5,88.0,0.5,0.0
2hop__107690_124896,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.3548,0.5,93.0,0.5,0.0
2hop__507722_124896,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3021,0.5,96.0,0.5,0.0
2hop__107548_124896,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.7568,0.5,74.0,0.5,0.0
2hop__754682_730690,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
2hop__68590_27619,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.407,1.0,86.0,1.0,1.0
2hop__269076_449113,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4483,0.5,87.0,0.5,0.0
2hop__27650_27619,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
2hop__68590_27628,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,74.0,1.0,1.0
2hop__809785_606637,chunk_submod_96,chunk,submod,0.0,0.4,0.0,0.6438,0.5,73.0,0.5,0.0
2hop__27650_27628,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
2hop__656411_345851,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.0,0.0,67.0,1.0,1.0
2hop__24661_66233,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,71.0,0.5,0.0
2hop__329676_119915,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.506,0.5,83.0,0.5,0.0
2hop__539184_119915,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0
2hop__26642_81961,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.5455,0.5,66.0,0.5,0.0
2hop__24661_81961,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.0,0.0,81.0,0.5,0.0
2hop__233551_746883,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2907,0.5,86.0,0.5,0.0
2hop__26642_66233,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0
2hop__124933_653666,chunk_submod_96,chunk,submod,0.0,0.3333,1.0,0.4375,0.5,96.0,1.0,1.0
2hop__76402_653666,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.6923,0.5,78.0,0.5,0.0
2hop__73717_653666,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.0,0.0,82.0,0.5,0.0
2hop__252521_80650,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6809,0.5,94.0,1.0,1.0
2hop__538735_3296,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3012,0.5,83.0,0.5,0.0
2hop__538735_3299,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5467,0.5,75.0,0.5,0.0
2hop__811015_3300,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.5,0.0
2hop__3131_3300,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.35,1.0,80.0,1.0,1.0
2hop__143915_68489,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0
2hop__593688_292889,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2899,0.5,69.0,0.5,0.0
2hop__598467_68489,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3625,0.5,80.0,0.5,0.0
2hop__142842_68489,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,80.0,0.5,0.0
2hop__230022_68489,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5467,0.5,75.0,0.5,0.0
2hop__78756_198548,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4605,0.5,76.0,0.5,0.0
2hop__47808_198548,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2283,0.5,92.0,0.5,0.0
2hop__70584_198548,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.7188,0.5,96.0,0.5,0.0
2hop__84172_198548,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4675,0.5,77.0,0.5,0.0
2hop__415518_616002,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4516,0.5,93.0,0.5,0.0
2hop__75207_46837,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,89.0,0.5,0.0
2hop__75207_7363,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0
2hop__671664_646310,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2692,0.5,78.0,0.5,0.0
2hop__75207_365216,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.2824,0.5,85.0,1.0,1.0
2hop__75207_53316,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0
2hop__736167_74735,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.5526,0.5,76.0,0.5,0.0
2hop__384238_74735,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.0,0.0,85.0,0.0,0.0
2hop__763380_74735,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,72.0,0.5,0.0
2hop__789398_74735,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
2hop__30905_213732,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2hop__44522_58556,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6395,0.5,86.0,0.5,0.0
2hop__58939_189318,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,87.0,0.5,0.0
2hop__58939_213732,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2414,0.5,87.0,0.5,0.0
2hop__30905_189318,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,91.0,0.5,0.0
2hop__16446_58556,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.0,0.0,95.0,0.0,0.0
2hop__35686_58556,chunk_submod_96,chunk,submod,0.0,0.8889,0.0,0.0,0.0,86.0,0.5,0.0
2hop__723404_58556,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5955,0.5,89.0,0.5,0.0
2hop__95773_51329,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.236,0.5,89.0,0.5,0.0
2hop__696442_51329,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
2hop__591435_51329,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5281,0.5,89.0,0.5,0.0
2hop__753715_51329,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0
2hop__142443_768138,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.4815,0.5,81.0,0.5,0.0
2hop__37097_53663,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,95.0,0.5,0.0
2hop__82669_768138,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,90.0,0.5,0.0
2hop__63982_768138,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3284,0.5,67.0,0.5,0.0
2hop__2416_53663,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,95.0,0.5,0.0
2hop__678516_179720,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.7412,0.5,85.0,0.5,0.0
2hop__39954_80940,chunk_submod_96,chunk,submod,0.0,0.5714,0.0,0.6771,0.5,96.0,0.5,0.0
2hop__39954_80303,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,78.0,1.0,1.0
2hop__39954_65371,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,86.0,0.5,0.0
2hop__385392_756039,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4865,0.5,74.0,0.5,0.0
2hop__557743_92763,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4722,0.5,72.0,0.5,0.0
2hop__403060_92763,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,0.5,64.0,1.0,1.0
2hop__29349_92763,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5417,0.5,96.0,0.5,0.0
2hop__267938_92763,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,76.0,0.5,0.0
2hop__142198_152093,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__632161_643449,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6207,0.5,87.0,0.5,0.0
2hop__170914_152093,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6842,0.5,76.0,0.5,0.0
2hop__705035_152093,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3443,0.5,61.0,0.5,0.0
2hop__143650_152023,chunk_submod_96,chunk,submod,0.0,0.3333,0.0,0.6,0.5,85.0,0.5,0.0
2hop__203437_152093,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2234,0.5,94.0,0.5,0.0
2hop__559273_152023,chunk_submod_96,chunk,submod,0.0,0.3333,0.0,0.0,0.0,87.0,0.5,0.0
2hop__374767_152023,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5616,0.5,73.0,0.5,0.0
2hop__409166_152023,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3667,0.5,90.0,0.5,0.0
2hop__48784_70131,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0
2hop__452580_70131,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5634,0.5,71.0,0.5,0.0
2hop__464479_70131,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,1.0,60.0,1.0,1.0
2hop__552546_70131,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,89.0,0.5,0.0
2hop__124807_135019,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5843,0.5,89.0,1.0,1.0
2hop__605207_135019,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0
2hop__271045_68633,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3529,0.5,85.0,0.5,0.0
2hop__645367_68633,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6098,0.5,82.0,0.5,0.0
2hop__853227_68633,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4231,0.5,78.0,0.5,0.0
2hop__374495_68633,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,82.0,0.5,0.0
2hop__391873_88622,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,88.0,0.5,0.0
2hop__315246_88622,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.5,0.0
2hop__498061_88622,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,94.0,0.5,0.0
2hop__554145_88622,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,81.0,0.5,0.0
2hop__66708_573255,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__49887_573255,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,63.0,0.5,0.0
2hop__126188_396277,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.5325,0.5,77.0,1.0,1.0
2hop__126306_396277,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3067,0.5,75.0,0.5,0.0
2hop__126299_396277,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,66.0,0.5,0.0
2hop__77518_548781,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3333,0.5,81.0,0.5,0.0
2hop__53175_548781,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3516,0.5,91.0,0.5,0.0
2hop__613779_55984,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.3733,0.5,75.0,1.0,1.0
2hop__559076_55984,chunk_submod_96,chunk,submod,1.0,1.0,1.0,1.0,1.0,89.0,1.0,1.0
2hop__275891_55984,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.2979,0.5,94.0,0.5,0.0
2hop__435087_55984,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.6714,0.5,70.0,0.5,0.0
2hop__21991_43945,chunk_submod_96,chunk,submod,0.0,0.1176,0.0,0.0,0.0,91.0,0.0,0.0
2hop__269766_43945,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5319,0.5,94.0,0.5,0.0
2hop__170341_43945,chunk_submod_96,chunk,submod,0.0,0.1176,0.0,0.0,0.0,91.0,0.5,0.0
2hop__69765_43945,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3889,0.5,72.0,1.0,1.0
2hop__414193_176917,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3797,0.5,79.0,0.5,0.0
2hop__2416_86208,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
2hop__37097_86208,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,0.5,85.0,1.0,1.0
2hop__231805_514393,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.314,0.5,86.0,0.5,0.0
2hop__16581_16569,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2hop__156044_57816,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,78.0,0.5,0.0
2hop__754753_57816,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.375,0.5,88.0,1.0,1.0
2hop__510679_57816,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.7,0.5,80.0,0.5,0.0
2hop__663184_57816,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5769,0.5,78.0,0.5,0.0
2hop__47071_162399,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6706,0.5,85.0,0.5,0.0
2hop__580231_162399,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3723,0.5,94.0,1.0,1.0
2hop__619265_45326,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4933,0.5,75.0,0.5,0.0
2hop__153532_45326,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,75.0,0.5,0.0
2hop__455392_40315,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5208,0.5,96.0,1.0,1.0
2hop__763840_144857,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2289,0.5,83.0,0.5,0.0
2hop__227031_144857,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2hop__168816_144857,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4535,0.5,86.0,0.5,0.0
2hop__312223_144857,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4096,0.5,83.0,0.5,0.0
2hop__85463_66122,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,92.0,0.5,0.0
2hop__289517_139339,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.5,0.0
2hop__507528_139339,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6286,0.5,70.0,0.5,0.0
2hop__85463_54688,chunk_submod_96,chunk,submod,0.0,0.6667,0.0,1.0,0.5,52.0,1.0,1.0
2hop__669160_139339,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6296,0.5,81.0,0.5,0.0
2hop__332453_139339,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6071,0.5,84.0,0.5,0.0
2hop__85463_50252,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,52.0,0.5,0.0
2hop__85463_33311,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,96.0,0.5,0.0
2hop__60229_38663,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,91.0,1.0,1.0
2hop__706038_14251,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2581,0.5,93.0,0.5,0.0
2hop__821368_14251,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6222,0.5,90.0,0.5,0.0
2hop__857585_14251,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4842,0.5,95.0,0.5,0.0
2hop__60229_1783,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0
2hop__83405_158262,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0
2hop__57543_158262,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.0,0.0,85.0,0.0,0.0
2hop__62020_158262,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0
2hop__358582_189042,chunk_submod_96,chunk,submod,0.0,0.4,0.0,0.0,0.0,96.0,0.5,0.0
2hop__450600_158262,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,71.0,0.5,0.0
2hop__78401_158262,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0
2hop__121145_561444,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4211,0.5,95.0,0.5,0.0
2hop__125412_544665,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4149,0.5,94.0,0.5,0.0
2hop__135668_561444,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.6027,0.5,73.0,1.0,1.0
2hop__144317_120065,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6447,0.5,76.0,0.5,0.0
2hop__451574_120065,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3908,0.5,87.0,0.5,0.0
2hop__159146_120065,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0
2hop__123166_47134,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3088,0.5,68.0,0.5,0.0
2hop__326404_120065,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3548,0.5,93.0,0.5,0.0
2hop__123545_47134,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,0.5,88.0,1.0,1.0
2hop__107905_110222,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.587,0.5,92.0,0.5,0.0
2hop__351045_47134,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6947,0.5,95.0,0.5,0.0
2hop__347652_47134,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3816,0.5,76.0,0.5,0.0
2hop__846844_47134,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3929,0.5,84.0,0.5,0.0
2hop__107601_110222,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6889,0.5,90.0,0.5,0.0
2hop__175168_110222,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,80.0,0.5,0.0
2hop__503085_110222,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.6421,0.5,95.0,0.5,0.0
2hop__293131_110222,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
2hop__46376_158105,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,87.0,0.5,0.0
2hop__13106_158105,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.0,0.0,89.0,1.0,1.0
2hop__55552_158105,chunk_submod_96,chunk,submod,1.0,1.0,1.0,0.0,0.0,92.0,0.5,0.0
2hop__417937_158105,chunk_submod_96,chunk,submod,0.0,0.1333,0.0,1.0,0.5,42.0,0.5,0.0
2hop__85455_158105,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__73615_16848,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,80.0,0.5,0.0
2hop__73615_42173,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
2hop__238499_431914,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.6757,0.5,74.0,1.0,1.0
2hop__16844_42173,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
2hop__311931_417706,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.481,0.5,79.0,0.5,0.0
2hop__16844_20510,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,0.5,81.0,0.5,0.0
2hop__73615_20510,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,0.5,80.0,0.5,0.0
2hop__593397_224832,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.4894,0.5,94.0,0.5,0.0
2hop__156658_155922,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,23.0,0.5,0.0
2hop__814408_155922,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,23.0,0.5,0.0
2hop__155781_155922,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,25.0,0.5,0.0
2hop__81682_707195,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.3293,0.5,82.0,0.5,0.0
2hop__852657_155922,chunk_submod_96,chunk,submod,1.0,1.0,1.0,1.0,1.0,61.0,1.0,1.0
2hop__149862_108549,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,66.0,0.5,0.0
2hop__669456_108549,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,87.0,0.5,0.0
2hop__358270_108549,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4048,0.5,84.0,0.5,0.0
2hop__149983_108549,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0
2hop__608902_653666,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.2809,0.5,89.0,0.5,0.0
2hop__149710_108549,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,0.5,80.0,1.0,1.0
2hop__61664_786853,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
2hop__60686_229757,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
2hop__55032_786853,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2hop__67660_158861,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.0,0.0,93.0,0.0,0.0
2hop__63483_786853,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,87.0,0.5,0.0
2hop__67660_81007,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
2hop__825727_584042,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3684,0.5,95.0,0.5,0.0
2hop__91667_67223,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0
2hop__91667_81007,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.5,0.0
2hop__245835_762148,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4043,0.5,94.0,0.5,0.0
2hop__67660_67223,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
2hop__152052_141308,chunk_submod_96,chunk,submod,0.0,0.5,0.0,0.5641,0.5,78.0,1.0,1.0
2hop__151705_141308,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
2hop__501624_181960,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3171,0.5,82.0,0.5,0.0
2hop__152700_141308,chunk_submod_96,chunk,submod,0.0,0.5,0.0,1.0,1.0,72.0,1.0,1.0
2hop__596188_297986,chunk_submod_96,chunk,submod,0.0,0.4,0.0,0.3704,0.5,81.0,0.5,0.0
2hop__151750_141308,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.4521,0.5,73.0,0.5,0.0
2hop__152027_141308,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,64.0,0.5,0.0
2hop__157498_127908,chunk_submod_96,chunk,submod,0.0,0.4,0.0,0.6782,0.5,87.0,0.5,0.0
2hop__179149_396277,chunk_submod_96,chunk,submod,0.0,0.0,0.0,1.0,0.5,74.0,0.5,0.0
2hop__448615_127908,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.358,0.5,81.0,1.0,1.0
2hop__423874_128023,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,71.0,0.5,0.0
2hop__108158_83769,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5172,0.5,87.0,0.5,0.0
2hop__72118_83769,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0
2hop__72686_83769,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.3636,0.5,66.0,0.5,0.0
2hop__424908_500483,chunk_submod_96,chunk,submod,0.0,0.6667,1.0,1.0,1.0,72.0,1.0,1.0
2hop__646573_83769,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,93.0,0.5,0.0
2hop__169443_83769,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5333,0.5,90.0,0.5,0.0
2hop__394720_120259,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.5263,0.5,95.0,0.5,0.0
2hop__88953_64006,chunk_submod_96,chunk,submod,0.0,0.0,1.0,0.6265,0.5,83.0,1.0,1.0
2hop__315072_120259,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
2hop__511454_120259,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
2hop__603365_120259,chunk_submod_96,chunk,submod,0.0,0.0,0.0,0.0,0.0,85.0,0.5,0.0
